date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team,venue_code,opp_code,match_importance,Group stage_count,Round of 16_count,Quarter-finals_count,Semi-finals_count,Final_count,gf_rolling,ga_rolling,xg_rolling,xga_rolling,poss_rolling,sh_rolling,sot_rolling,dist_rolling,pk_rolling,pkatt_rolling,target,h2h_wins,h2h_losses,h2h_draws,win_streak,loss_streak
2016-06-15,18:00,UEFA Euro,Group stage,Wed,Neutral,D,1,1,ro Romania,0.0,0.0,67.0,43576.0,Stephan Lichtsteiner,4-2-3-1,Sergey Karasev,Match Report,0,19.0,6.0,0.0,0,0,2016,Switzerland,2,25,1,12,2.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.26666666666666666,0.9666666666666668,50.333333333333336,14.0,5.0,4.666666666666668,0.0,0.0,0,0,0,0,3.0,0.0
2016-06-15,18:00,UEFA Euro,Group stage,Wed,Neutral,D,1,1,ch Switzerland,0.0,0.0,34.0,43576.0,Vlad Chiricheș,4-2-3-1,Sergey Karasev,Match Report,0,14.0,3.0,0.0,1,1,2016,Romania,2,4,1,9,0.0,1.0,0.0,0.0,1.0,1.5,0.0,0.0,35.0,12.0,2.5,0.0,1.0,1.0,0,0,0,0,0.0,3.0
2016-06-15,15:00,UEFA Euro,Group stage,Wed,Neutral,W,2,1,ru Russia,0.0,0.0,35.0,38989.0,Martin Škrtel,4-2-3-1,Damir Skomina,Match Report,0,9.0,3.0,0.0,0,0,2016,Slovakia,2,27,1,6,1.0,0.0,0.0,0.0,1.0,2.6666666666666665,0.03333333333333333,1.1333333333333335,42.666666666666664,8.333333333333334,2.0,8.366666666666667,0.0,0.0,1,0,0,0,1.0,2.0
2016-06-15,15:00,UEFA Euro,Group stage,Wed,Neutral,L,1,2,sk Slovakia,0.0,0.0,65.0,38989.0,Aleksei Berezutski,4-2-3-1,Damir Skomina,Match Report,0,15.0,2.0,0.0,0,0,2016,Russia,2,31,1,15,0.0,1.0,1.0,0.0,1.0,2.3333333333333335,0.3666666666666667,0.6999999999999998,49.666666666666664,8.666666666666666,1.6666666666666667,7.633333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,3.0,0.0
2016-06-15,21:00,UEFA Euro,Group stage,Wed,Home,W,2,0,al Albania,0.0,0.0,60.0,63670.0,Hugo Lloris,4-2-3-1,William Collum,Match Report,0,22.0,2.0,0.0,0,0,2016,France,1,0,1,18,2.0,4.0,2.0,2.0,2.3333333333333335,1.3333333333333333,1.1333333333333333,0.6333333333333333,59.333333333333336,20.666666666666668,5.0,6.2,0.0,0.0,1,0,0,0,1.0,2.0
2016-06-15,21:00,UEFA Euro,Group stage,Wed,Away,L,0,2,fr France,0.0,0.0,40.0,63670.0,Ansi Agolli,4-1-4-1,William Collum,Match Report,0,8.0,0.0,0.0,0,0,2016,Albania,0,11,1,3,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,42.0,8.0,1.5,0.0,0.0,0.0,0,0,0,0,1.0,1.0
2016-06-16,15:00,UEFA Euro,Group stage,Thu,Neutral,W,2,1,wls Wales,0.0,0.0,70.0,34033.0,Wayne Rooney,4-3-3,Felix Brych,Match Report,0,20.0,5.0,0.0,0,0,2016,England,2,34,1,15,2.0,3.0,1.0,1.0,1.3333333333333333,1.0,0.19999999999999998,0.7333333333333334,52.333333333333336,13.666666666666666,4.0,5.233333333333334,0.0,0.0,1,0,0,0,1.0,2.0
2016-06-16,18:00,UEFA Euro,Group stage,Thu,Neutral,L,0,2,nir Northern Ireland,0.0,0.0,69.0,51043.0,Vyacheslav Shevchuk,4-2-3-1,Pavel Královec,Match Report,0,15.0,4.0,0.0,0,0,2016,Ukraine,2,20,1,9,1.0,1.0,0.0,0.0,0.0,2.6666666666666665,0.09999999999999999,0.6666666666666666,49.666666666666664,9.666666666666666,3.0,8.066666666666666,0.0,0.0,0,0,0,0,0.0,3.0
2016-06-16,15:00,UEFA Euro,Group stage,Thu,Neutral,L,1,2,eng England,0.0,0.0,30.0,34033.0,Ashley Williams,3-4-3,Felix Brych,Match Report,0,8.0,2.0,0.0,0,0,2016,Wales,2,8,1,6,2.0,1.0,1.0,0.0,1.0,2.3333333333333335,0.19999999999999998,0.8999999999999999,39.666666666666664,10.0,3.6666666666666665,6.333333333333333,0.0,0.0,0,0,0,0,2.0,1.0
2016-06-16,21:00,UEFA Euro,Group stage,Thu,Neutral,D,0,0,de Germany,0.0,0.0,37.0,73648.0,Robert Lewandowski,4-4-2,Björn Kuipers,Match Report,0,7.0,0.0,0.0,0,0,2016,Poland,2,6,1,12,1.0,1.0,0.0,0.0,1.0,1.0,0.6333333333333333,0.3666666666666667,56.0,14.333333333333334,3.3333333333333335,6.433333333333334,0.0,0.0,0,0,1,0,2.0,1.0
2016-06-16,18:00,UEFA Euro,Group stage,Thu,Neutral,W,2,0,ua Ukraine,0.0,0.0,31.0,51043.0,Steven Davis,4-5-1,Pavel Královec,Match Report,0,12.0,7.0,0.0,0,0,2016,Northern-Ireland,2,33,1,3,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,33.0,7.0,3.5,0.0,0.0,0.0,1,0,0,0,1.0,2.0
2016-06-16,21:00,UEFA Euro,Group stage,Thu,Neutral,D,0,0,pl Poland,0.0,0.0,63.0,73648.0,Manuel Neuer,4-2-3-1,Björn Kuipers,Match Report,0,16.0,3.0,0.0,0,0,2016,Germany,2,23,1,18,2.0,3.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.4666666666666666,0.4333333333333334,61.666666666666664,14.333333333333334,4.666666666666667,6.1000000000000005,0.0,0.0,0,1,0,0,2.0,1.0
2016-06-17,21:00,UEFA Euro,Group stage,Fri,Neutral,W,3,0,tr Türkiye,0.0,0.0,61.0,33409.0,Sergio Ramos,4-3-3,Milorad Mažić,Match Report,0,18.0,6.0,0.0,0,0,2016,Spain,2,32,1,18,2.0,4.0,3.0,2.0,1.6666666666666667,0.3333333333333333,0.5,0.26666666666666683,67.33333333333333,17.333333333333332,5.0,6.933333333333334,0.0,0.0,1,0,0,0,3.0,0.0
2016-06-17,18:00,UEFA Euro,Group stage,Fri,Neutral,D,2,2,cz Czechia,0.0,0.0,55.0,38376.0,Darijo Srna,4-2-3-1,Mark Clattenburg,Match Report,0,17.0,5.0,0.0,0,0,2016,Croatia,2,5,1,15,2.0,1.0,0.0,0.0,2.0,2.3333333333333335,1.0666666666666667,1.2,46.0,16.0,5.666666666666667,4.2,0.0,0.0,0,0,0,0,1.0,2.0
2016-06-17,18:00,UEFA Euro,Group stage,Fri,Neutral,D,2,2,hr Croatia,0.0,0.0,45.0,38376.0,Tomáš Rosický,4-2-3-1,Mark Clattenburg,Match Report,0,7.0,4.0,0.0,1,1,2016,Czechia,2,13,1,18,1.0,3.0,1.0,0.0,1.0,1.6666666666666667,0.5333333333333333,0.5,42.666666666666664,9.666666666666666,4.0,5.466666666666666,0.3333333333333333,0.3333333333333333,0,0,0,0,2.0,1.0
2016-06-17,21:00,UEFA Euro,Group stage,Fri,Neutral,L,0,3,es Spain,0.0,0.0,39.0,33409.0,Arda Turan,4-3-3,Milorad Mažić,Match Report,0,8.0,0.0,0.0,0,0,2016,Turkiye,2,9,1,12,0.0,2.0,1.0,0.0,0.3333333333333333,2.3333333333333335,0.4000000000000001,0.7000000000000001,46.333333333333336,12.0,2.6666666666666665,7.333333333333333,0.0,0.0,0,0,0,0,1.0,2.0
2016-06-17,15:00,UEFA Euro,Group stage,Fri,Neutral,W,1,0,se Sweden,0.0,0.0,49.0,29600.0,Gianluigi Buffon,3-5-2,Viktor Kassai,Match Report,0,8.0,3.0,0.0,0,0,2016,Italy,2,29,1,18,2.0,5.0,3.0,3.0,1.3333333333333333,0.3333333333333333,0.7333333333333334,0.19999999999999998,52.666666666666664,13.0,5.0,6.3,0.0,0.0,1,1,0,1,1.0,2.0
2016-06-17,15:00,UEFA Euro,Group stage,Fri,Neutral,L,0,1,it Italy,0.0,0.0,51.0,29600.0,Zlatan Ibrahimović,4-4-2,Viktor Kassai,Match Report,0,4.0,0.0,0.0,0,0,2016,Sweden,2,17,1,18,1.0,1.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.39999999999999997,0.6,51.333333333333336,8.0,1.0,5.933333333333334,0.0,0.0,0,0,1,1,0.0,1.0
2016-06-18,15:00,UEFA Euro,Group stage,Sat,Neutral,W,3,0,ie Rep. of Ireland,0.0,0.0,57.0,39493.0,Eden Hazard,4-2-3-1,Cüneyt Çakιr,Match Report,0,17.0,7.0,0.0,0,0,2016,Belgium,2,15,1,9,2.0,2.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.6,0.5666666666666667,53.0,14.666666666666666,4.0,6.666666666666667,0.3333333333333333,0.3333333333333333,1,0,0,0,2.0,1.0
2016-06-18,18:00,UEFA Euro,Group stage,Sat,Neutral,D,1,1,is Iceland,0.0,0.0,71.0,60842.0,Balázs Dzsudzsák,4-3-3,Sergey Karasev,Match Report,0,12.0,4.0,0.0,0,0,2016,Hungary,2,16,1,6,1.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.26666666666666666,0.7333333333333334,48.0,11.666666666666666,5.0,7.7,0.0,0.0,0,0,0,0,2.0,1.0
2016-06-18,21:00,UEFA Euro,Group stage,Sat,Neutral,D,0,0,at Austria,0.0,0.0,59.0,44291.0,Cristiano Ronaldo,4-4-2,Nicola Rizzoli,Match Report,0,23.0,6.0,0.0,0,1,2016,Portugal,2,1,1,18,2.0,5.0,4.0,2.0,0.3333333333333333,0.6666666666666666,0.4666666666666666,0.06666666666666667,62.666666666666664,24.0,6.333333333333333,7.033333333333334,0.0,0.3333333333333333,0,0,0,0,2.0,1.0
2016-06-18,15:00,UEFA Euro,Group stage,Sat,Neutral,L,0,3,be Belgium,0.0,0.0,43.0,39493.0,John O'Shea,4-4-1-1,Cüneyt Çakιr,Match Report,0,10.0,0.0,0.0,0,0,2016,Republic-of-Ireland,2,2,1,6,1.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,43.0,9.5,2.0,0.0,0.0,0.0,0,0,0,0,1.0,2.0
2016-06-18,18:00,UEFA Euro,Group stage,Sat,Neutral,D,1,1,hu Hungary,0.0,0.0,29.0,60842.0,Aron Gunnarsson,4-4-2,Sergey Karasev,Match Report,0,8.0,2.0,0.0,1,1,2016,Iceland,2,14,1,3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,28.5,6.0,3.0,0.0,0.5,0.5,0,0,0,0,0.0,2.0
2016-06-18,21:00,UEFA Euro,Group stage,Sat,Neutral,D,0,0,pt Portugal,0.0,0.0,41.0,44291.0,Christian Fuchs,4-2-3-1,Nicola Rizzoli,Match Report,0,4.0,1.0,0.0,0,0,2016,Austria,2,24,1,9,1.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.26666666666666666,0.6333333333333333,47.333333333333336,11.333333333333334,2.3333333333333335,6.766666666666667,0.0,0.0,0,0,0,0,2.0,0.0
2016-06-19,21:00,UEFA Euro,Group stage,Sun,Home,D,0,0,ch Switzerland,0.0,0.0,41.0,45616.0,Hugo Lloris,4-3-3,Damir Skomina,Match Report,0,14.0,4.0,0.0,0,0,2016,France,1,4,1,18,2.0,4.0,2.0,2.0,1.3333333333333333,0.3333333333333333,0.0,0.0,55.0,16.666666666666668,3.6666666666666665,0.0,0.0,0.0,0,1,0,0,1.0,2.0
2016-06-19,21:00,UEFA Euro,Group stage,Sun,Neutral,L,0,1,al Albania,0.0,0.0,63.0,49752.0,Vlad Chiricheș,4-2-3-1,Pavel Královec,Match Report,0,16.0,3.0,0.0,0,0,2016,Romania,2,0,1,9,0.0,1.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,44.333333333333336,13.333333333333334,2.6666666666666665,0.0,0.6666666666666666,0.6666666666666666,0,0,0,0,0.0,3.0
2016-06-19,21:00,UEFA Euro,Group stage,Sun,Away,D,0,0,fr France,0.0,0.0,59.0,45616.0,Stephan Lichtsteiner,4-2-3-1,Damir Skomina,Match Report,0,6.0,0.0,0.0,0,0,2016,Switzerland,0,11,1,12,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,60.666666666666664,13.333333333333334,4.333333333333333,0.0,0.0,0.0,0,0,1,0,3.0,0.0
2016-06-19,21:00,UEFA Euro,Group stage,Sun,Neutral,W,1,0,ro Romania,0.0,0.0,37.0,49752.0,Ansi Agolli,4-1-4-1,Pavel Královec,Match Report,0,15.0,6.0,0.0,0,0,2016,Albania,2,25,1,3,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,40.333333333333336,10.333333333333334,3.0,0.0,0.0,0.0,1,0,0,0,1.0,2.0
2016-06-20,21:00,UEFA Euro,Group stage,Mon,Neutral,D,0,0,eng England,0.0,0.0,42.0,39051.0,Martin Škrtel,4-5-1,Carlos Velasco,Match Report,0,4.0,2.0,0.0,0,0,2016,Slovakia,2,8,1,6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,8.666666666666666,2.6666666666666665,0.0,0.0,0.0,0,0,0,0,2.0,1.0
2016-06-20,21:00,UEFA Euro,Group stage,Mon,Neutral,D,0,0,sk Slovakia,0.0,0.0,58.0,39051.0,Gary Cahill,4-3-3,Carlos Velasco,Match Report,0,29.0,5.0,0.0,0,0,2016,England,2,31,1,15,2.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,60.0,21.333333333333332,5.0,0.0,0.0,0.0,0,0,0,0,2.0,1.0
2016-06-20,21:00,UEFA Euro,Group stage,Mon,Neutral,L,0,3,wls Wales,0.0,0.0,49.0,28840.0,Roman Shirokov,4-2-3-1,Jonas Eriksson,Match Report,0,12.0,2.0,0.0,0,0,2016,Russia,2,34,1,15,0.0,1.0,1.0,0.0,0.6666666666666666,2.0,0.0,0.0,54.0,11.0,2.0,0.0,0.0,0.0,0,0,0,0,2.0,1.0
2016-06-20,21:00,UEFA Euro,Group stage,Mon,Neutral,W,3,0,ru Russia,0.0,0.0,51.0,28840.0,Ashley Williams,3-4-3,Jonas Eriksson,Match Report,0,19.0,12.0,0.0,0,0,2016,Wales,2,27,1,6,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,41.0,12.666666666666666,7.333333333333333,0.0,0.0,0.0,1,0,0,0,2.0,1.0
2016-06-21,18:00,UEFA Euro,Group stage,Tue,Neutral,L,0,1,pl Poland,0.0,0.0,66.0,58874.0,Ruslan Rotan,4-2-3-1,Svein Oddvar Moen,Match Report,0,19.0,4.0,0.0,0,0,2016,Ukraine,2,23,1,9,1.0,1.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,55.666666666666664,13.666666666666666,3.6666666666666665,0.0,0.0,0.0,0,0,0,0,1.0,2.0
2016-06-21,21:00,UEFA Euro,Group stage,Tue,Neutral,W,2,1,es Spain,0.0,0.0,32.0,37245.0,Darijo Srna,4-2-3-1,Björn Kuipers,Match Report,0,13.0,4.0,0.0,0,0,2016,Croatia,2,9,1,15,2.0,1.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,45.333333333333336,16.333333333333332,5.0,0.0,0.0,0.0,1,0,1,0,1.0,2.0
2016-06-21,18:00,UEFA Euro,Group stage,Tue,Neutral,L,0,1,de Germany,0.0,0.0,21.0,44125.0,Steven Davis,4-5-1,Clément Turpin,Match Report,0,2.0,1.0,0.0,0,0,2016,Northern-Ireland,2,6,1,3,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,29.0,5.333333333333333,2.6666666666666665,0.0,0.0,0.0,0,0,0,0,0.0,3.0
2016-06-21,21:00,UEFA Euro,Group stage,Tue,Neutral,L,0,2,tr Türkiye,0.0,0.0,54.0,32836.0,Petr Čech,4-3-3,William Collum,Match Report,0,14.0,6.0,0.0,0,0,2016,Czechia,2,32,1,18,1.0,3.0,1.0,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,42.333333333333336,9.0,4.333333333333333,0.0,0.3333333333333333,0.3333333333333333,0,0,1,0,2.0,1.0
2016-06-21,18:00,UEFA Euro,Group stage,Tue,Neutral,W,1,0,ua Ukraine,0.0,0.0,34.0,58874.0,Robert Lewandowski,4-4-2,Svein Oddvar Moen,Match Report,0,9.0,3.0,0.0,0,0,2016,Poland,2,33,1,12,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,45.333333333333336,11.333333333333334,2.3333333333333335,0.0,0.0,0.0,1,0,0,0,1.0,2.0
2016-06-21,18:00,UEFA Euro,Group stage,Tue,Neutral,W,1,0,nir Northern Ireland,0.0,0.0,79.0,44125.0,Manuel Neuer,4-2-3-1,Clément Turpin,Match Report,0,28.0,9.0,0.0,0,0,2016,Germany,2,20,1,18,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,70.0,20.666666666666668,6.666666666666667,0.0,0.0,0.0,1,0,0,0,1.0,2.0
2016-06-21,21:00,UEFA Euro,Group stage,Tue,Neutral,W,2,0,cz Czechia,0.0,0.0,46.0,32836.0,Arda Turan,4-2-3-1,William Collum,Match Report,0,9.0,2.0,0.0,0,0,2016,Turkiye,2,5,1,12,0.0,2.0,1.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,45.333333333333336,8.666666666666666,1.3333333333333333,0.0,0.0,0.0,1,1,0,0,1.0,2.0
2016-06-21,21:00,UEFA Euro,Group stage,Tue,Neutral,L,1,2,hr Croatia,0.0,0.0,68.0,37245.0,Sergio Ramos,4-3-3,Björn Kuipers,Match Report,0,16.0,3.0,0.0,0,1,2016,Spain,2,13,1,18,2.0,4.0,3.0,2.0,1.6666666666666667,0.6666666666666666,0.0,0.0,67.0,17.333333333333332,4.666666666666667,0.0,0.0,0.3333333333333333,0,1,0,0,2.0,1.0
2016-06-22,21:00,UEFA Euro,Group stage,Wed,Neutral,W,1,0,se Sweden,0.0,0.0,49.0,34011.0,Eden Hazard,4-2-3-1,Felix Brych,Match Report,0,21.0,8.0,0.0,0,0,2016,Belgium,2,29,1,9,2.0,2.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,54.0,18.666666666666668,6.0,0.0,0.0,0.0,1,1,0,0,2.0,1.0
2016-06-22,21:00,UEFA Euro,Group stage,Wed,Neutral,L,0,1,ie Rep. of Ireland,0.0,0.0,52.0,44268.0,Leonardo Bonucci,3-5-2,Ovidiu Hațegan,Match Report,0,5.0,1.0,0.0,0,0,2016,Italy,2,15,1,18,2.0,5.0,3.0,3.0,1.0,0.3333333333333333,0.0,0.0,48.333333333333336,8.333333333333334,3.3333333333333335,0.0,0.0,0.0,0,1,0,0,1.0,2.0
2016-06-22,21:00,UEFA Euro,Group stage,Wed,Neutral,L,0,1,be Belgium,0.0,0.0,51.0,34011.0,Zlatan Ibrahimović,4-4-2,Felix Brych,Match Report,0,12.0,4.0,0.0,0,0,2016,Sweden,2,2,1,18,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,53.0,7.666666666666667,1.3333333333333333,0.0,0.0,0.0,0,0,1,0,0.0,2.0
2016-06-22,18:00,UEFA Euro,Group stage,Wed,Neutral,W,2,1,at Austria,0.0,0.0,31.0,55514.0,Aron Gunnarsson,4-4-2,Szymon Marciniak,Match Report,0,11.0,3.0,0.0,0,0,2016,Iceland,2,1,1,3,1.0,1.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,29.333333333333332,7.666666666666667,3.0,0.0,0.3333333333333333,0.3333333333333333,1,0,0,0,0.0,3.0
2016-06-22,18:00,UEFA Euro,Group stage,Wed,Neutral,D,3,3,hu Hungary,0.0,0.0,63.0,55514.0,Cristiano Ronaldo,4-4-2,Martin Atkinson,Match Report,0,21.0,6.0,0.0,0,0,2016,Portugal,2,14,1,18,2.0,5.0,4.0,2.0,1.3333333333333333,1.3333333333333333,0.0,0.0,64.66666666666667,23.333333333333332,7.0,0.0,0.0,0.3333333333333333,0,0,0,0,2.0,1.0
2016-06-22,18:00,UEFA Euro,Group stage,Wed,Neutral,D,3,3,pt Portugal,0.0,0.0,37.0,55514.0,Balázs Dzsudzsák,4-2-3-1,Martin Atkinson,Match Report,0,9.0,5.0,0.0,0,0,2016,Hungary,2,24,1,6,1.0,0.0,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,52.0,11.666666666666666,5.333333333333333,0.0,0.0,0.0,0,0,0,0,1.0,2.0
2016-06-22,18:00,UEFA Euro,Group stage,Wed,Neutral,L,1,2,is Iceland,0.0,0.0,69.0,55514.0,Christian Fuchs,5-4-1,Szymon Marciniak,Match Report,0,23.0,7.0,0.0,0,1,2016,Austria,2,16,1,9,1.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,54.0,13.666666666666666,3.6666666666666665,0.0,0.0,0.3333333333333333,0,0,0,0,3.0,0.0
2016-06-22,21:00,UEFA Euro,Group stage,Wed,Neutral,W,1,0,it Italy,0.0,0.0,48.0,44268.0,Séamus Coleman,4-4-1-1,Ovidiu Hațegan,Match Report,0,12.0,4.0,0.0,0,0,2016,Republic-of-Ireland,2,17,1,6,1.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,44.666666666666664,10.333333333333334,2.6666666666666665,0.0,0.0,0.0,1,0,1,0,1.0,0.0
2016-06-25,18:00,UEFA Euro,Round of 16,Sat,Neutral,W,1,0,nir Northern Ireland,0.0,0.0,56.0,44342.0,Ashley Williams,3-5-1-1,Martin Atkinson,Match Report,0,7.0,1.0,0.0,0,0,2016,Wales,2,20,2,6,2.0,1.0,1.0,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,45.666666666666664,11.333333333333334,5.0,0.0,0.0,0.0,1,0,0,0,2.0,1.0
2016-06-25,15:00,UEFA Euro,Round of 16,Sat,Neutral,W,1,1,ch Switzerland,0.0,0.0,44.0,38842.0,Robert Lewandowski,4-4-2,Mark Clattenburg,Match Report,Poland won on penalty kicks following extra time,20.0,5.0,0.0,0,0,2016,Poland,2,4,2,12,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,38.333333333333336,12.0,2.6666666666666665,0.0,0.0,0.0,1,0,0,0,1.0,2.0
2016-06-25,15:00,UEFA Euro,Round of 16,Sat,Neutral,L,1,1,pl Poland,0.0,0.0,56.0,38842.0,Stephan Lichtsteiner,4-2-3-1,Mark Clattenburg,Match Report,Poland won on penalty kicks following extra time,28.0,8.0,0.0,0,0,2016,Switzerland,2,23,2,12,2.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,60.666666666666664,17.666666666666668,4.666666666666667,0.0,0.0,0.0,0,0,0,0,2.0,1.0
2016-06-25,21:00,UEFA Euro,Round of 16,Sat,Neutral,W,1,0,hr Croatia,0.0,0.0,41.0,33523.0,Cristiano Ronaldo,4-4-2,Carlos Velasco,Match Report,Required Extra Time,6.0,2.0,0.0,0,0,2016,Portugal,2,13,2,18,2.0,5.0,4.0,2.0,1.3333333333333333,1.0,0.0,0.0,54.333333333333336,16.666666666666668,4.666666666666667,0.0,0.0,0.3333333333333333,1,0,0,0,3.0,0.0
2016-06-25,21:00,UEFA Euro,Round of 16,Sat,Neutral,L,0,1,pt Portugal,0.0,0.0,59.0,33523.0,Darijo Srna,4-2-3-1,Carlos Velasco,Match Report,Required Extra Time,17.0,1.0,0.0,0,0,2016,Croatia,2,24,2,15,2.0,1.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,48.666666666666664,15.666666666666666,3.3333333333333335,0.0,0.0,0.0,0,0,0,0,2.0,1.0
2016-06-25,18:00,UEFA Euro,Round of 16,Sat,Neutral,L,0,1,wls Wales,0.0,0.0,44.0,44342.0,Steven Davis,3-5-1-1,Martin Atkinson,Match Report,0,5.0,3.0,0.0,0,0,2016,Northern-Ireland,2,34,2,3,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,32.0,6.333333333333333,3.6666666666666665,0.0,0.0,0.0,0,0,0,0,0.0,3.0
2016-06-26,21:00,UEFA Euro,Round of 16,Sun,Neutral,L,0,4,be Belgium,0.0,0.0,54.0,28921.0,Balázs Dzsudzsák,4-2-3-1,Milorad Mažić,Match Report,0,16.0,6.0,0.0,0,0,2016,Hungary,2,2,2,6,1.0,0.0,0.0,0.0,1.3333333333333333,2.6666666666666665,0.0,0.0,54.0,12.333333333333334,5.0,0.0,0.0,0.0,0,0,0,0,1.0,2.0
2016-06-26,15:00,UEFA Euro,Round of 16,Sun,Away,L,1,2,fr France,0.0,0.0,33.0,56279.0,Séamus Coleman,4-3-3,Nicola Rizzoli,Match Report,0,6.0,2.0,0.0,1,1,2016,Republic-of-Ireland,0,11,2,6,1.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,41.333333333333336,9.333333333333334,2.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,0,1.0,1.0
2016-06-26,18:00,UEFA Euro,Round of 16,Sun,Neutral,L,0,3,de Germany,0.0,0.0,39.0,44312.0,Martin Škrtel,4-3-3,Szymon Marciniak,Match Report,0,7.0,2.0,0.0,0,0,2016,Slovakia,2,6,2,6,1.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,38.666666666666664,6.666666666666667,2.3333333333333335,0.0,0.0,0.0,0,0,0,0,3.0,0.0
2016-06-26,18:00,UEFA Euro,Round of 16,Sun,Neutral,W,3,0,sk Slovakia,0.0,0.0,61.0,44312.0,Manuel Neuer,4-2-3-1,Szymon Marciniak,Match Report,0,21.0,7.0,0.0,0,1,2016,Germany,2,31,2,18,2.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,67.66666666666667,21.666666666666668,6.333333333333333,0.0,0.0,0.3333333333333333,1,0,0,0,1.0,2.0
2016-06-26,15:00,UEFA Euro,Round of 16,Sun,Home,W,2,1,ie Rep. of Ireland,0.0,0.0,67.0,56279.0,Hugo Lloris,4-3-3,Nicola Rizzoli,Match Report,0,25.0,11.0,0.0,0,0,2016,France,1,15,2,18,2.0,4.0,2.0,2.0,1.3333333333333333,0.3333333333333333,0.0,0.0,56.0,20.333333333333332,5.666666666666667,0.0,0.0,0.0,1,0,0,0,1.0,0.0
2016-06-26,21:00,UEFA Euro,Round of 16,Sun,Neutral,W,4,0,hu Hungary,0.0,0.0,46.0,28921.0,Eden Hazard,4-2-3-1,Milorad Mažić,Match Report,0,25.0,14.0,0.0,0,0,2016,Belgium,2,14,2,9,2.0,2.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,50.666666666666664,21.0,9.666666666666666,0.0,0.0,0.0,1,0,0,0,2.0,1.0
2016-06-27,21:00,UEFA Euro,Round of 16,Mon,Neutral,W,2,1,eng England,0.0,0.0,32.0,33901.0,Aron Gunnarsson,4-4-2,Damir Skomina,Match Report,0,8.0,5.0,0.0,0,0,2016,Iceland,2,8,2,3,1.0,1.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,30.666666666666668,9.0,3.3333333333333335,0.0,0.3333333333333333,0.3333333333333333,1,0,0,0,0.0,3.0
2016-06-27,18:00,UEFA Euro,Round of 16,Mon,Neutral,W,2,0,es Spain,0.0,0.0,41.0,76165.0,Gianluigi Buffon,3-5-2,Cüneyt Çakιr,Match Report,0,11.0,7.0,0.0,0,0,2016,Italy,2,9,2,18,2.0,5.0,3.0,3.0,1.0,0.3333333333333333,0.0,0.0,47.333333333333336,8.0,3.6666666666666665,0.0,0.0,0.0,1,0,2,1,1.0,2.0
